Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:18.300,18300,37.566,31.137
11:00:18.400,18400,37.51,31.053
11:00:18.500,18500,37.396,30.733
11:00:18.600,18600,37.136,30.896
11:00:18.700,18700,37.127,30.968
11:00:18.800,18800,37.008,30.77
11:00:18.900,18900,36.859,30.729
11:00:19.000,19000,36.764,30.775
11:00:19.100,19100,36.607,30.585
11:00:19.200,19200,36.458,30.735
11:00:19.300,19300,36.524,30.684
11:00:19.400,19400,36.386,30.629
11:00:19.500,19500,36.216,30.574
11:00:19.600,19600,36.033,30.449
11:00:19.700,19700,35.961,30.505
11:00:19.800,19800,35.878,30.385
11:00:19.900,19900,35.863,30.496
11:00:20.000,20000,35.676,30.232
11:00:20.100,20100,35.714,30.181
11:00:20.200,20200,35.597,30.201
11:00:20.300,20300,35.466,30.043
11:00:20.400,20400,35.447,30.143
11:00:20.500,20500,35.235,30.369
11:00:20.600,20600,35.283,30.482
11:00:20.700,20700,35.179,30.066
11:00:20.800,20800,35.076,30.231
11:00:20.900,20900,34.989,30.087
11:00:21.000,21000,34.957,29.922
11:00:21.100,21100,34.853,29.935
11:00:21.200,21200,34.671,30.045
11:00:21.300,21300,34.753,29.938
11:00:21.400,21400,34.558,29.704
11:00:21.500,21500,34.601,29.869
11:00:21.600,21600,34.361,29.847
11:00:21.700,21700,34.309,29.826
11:00:21.800,21800,34.378,29.84
11:00:21.900,21900,34.321,29.797
11:00:22.000,22000,34.151,29.718
11:00:22.100,22100,34.141,29.71
11:00:22.200,22200,34.145,29.773
11:00:22.300,22300,34.196,29.433
11:00:22.400,22400,34.041,29.648
11:00:22.500,22500,34.135,29.74
11:00:22.600,22600,33.766,29.666
11:00:22.700,22700,33.803,29.705
11:00:22.800,22800,33.708,29.576
11:00:22.900,22900,33.731,29.557
11:00:23.000,23000,33.644,29.363
11:00:23.100,23100,33.679,29.628
11:00:23.200,23200,33.588,29.408
11:00:23.300,23300,33.562,29.549
11:00:23.400,23400,33.485,29.473
11:00:23.500,23500,33.567,29.345
11:00:23.600,23600,33.365,29.249
11:00:23.700,23700,33.31,29.349
11:00:23.800,23800,33.246,29.338
11:00:23.900,23900,33.424,29.371
11:00:24.000,24000,33.23,29.595
11:00:24.100,24100,33.194,29.187
11:00:24.200,24200,33.192,29.251
11:00:24.300,24300,33.252,29.206
11:00:24.400,24400,33.036,29.155
11:00:24.500,24500,33.053,29.2
11:00:24.600,24600,33.004,29.25
11:00:24.700,24700,32.924,29.368
11:00:24.800,24800,33.013,29.267
11:00:24.900,24900,32.831,29.141
11:00:25.000,25000,32.891,29.474
11:00:25.100,25100,32.8,29.144
11:00:25.200,25200,32.749,29.1
11:00:25.300,25300,32.695,29.177
11:00:25.400,25400,32.856,29.186
11:00:25.500,25500,32.67,29.013
11:00:25.600,25600,32.698,29.16
11:00:25.700,25700,32.554,29.043
11:00:25.800,25800,32.62,29.242
11:00:25.900,25900,32.645,29.151
11:00:26.000,26000,32.541,29.152
11:00:26.100,26100,32.539,29.327
11:00:26.200,26200,32.423,29.063
11:00:26.300,26300,32.589,29.063
11:00:26.400,26400,32.576,29.075
11:00:26.500,26500,32.449,29.033
11:00:26.600,26600,32.302,28.964
11:00:26.700,26700,32.566,29.116
11:00:26.800,26800,32.413,29.138
11:00:26.900,26900,32.387,29.136
11:00:27.000,27000,32.298,29.003
11:00:27.100,27100,32.376,28.982
11:00:27.200,27200,32.169,28.986
11:00:27.300,27300,32.211,29.062
11:00:27.400,27400,32.176,28.887
11:00:27.500,27500,32.186,29.14
11:00:27.600,27600,32.189,28.994
11:00:27.700,27700,32.174,29.0
11:00:27.800,27800,32.228,29.102
11:00:27.900,27900,32.003,29.092
11:00:28.000,28000,32.116,28.916
11:00:28.100,28100,32.29,28.925
11:00:28.200,28200,32.236,29.032
11:00:28.300,28300,31.981,28.977
11:00:28.400,28400,32.105,28.909
11:00:28.500,28500,31.843,28.881
11:00:28.600,28600,31.997,28.798
11:00:28.700,28700,32.143,28.878
11:00:28.800,28800,31.949,28.867
11:00:28.900,28900,31.903,28.813
11:00:29.000,29000,31.958,28.917
11:00:29.100,29100,31.895,28.871
11:00:29.200,29200,31.81,28.926
11:00:29.300,29300,31.847,28.89
11:00:29.400,29400,31.82,28.812
11:00:29.500,29500,31.896,28.737
11:00:29.600,29600,32.063,28.849
11:00:29.700,29700,31.846,28.775
11:00:29.800,29800,31.967,28.982
11:00:29.900,29900,31.851,28.701
11:00:30.000,30000,31.774,28.895
11:00:30.100,30100,31.761,28.711
11:00:30.200,30200,31.695,28.747
11:00:30.300,30300,31.78,28.755
11:00:30.400,30400,31.769,29.095
11:00:30.500,30500,31.898,28.708
11:00:30.600,30600,31.772,28.816
11:00:30.700,30700,31.723,28.907
11:00:30.800,30800,31.697,28.766
11:00:30.900,30900,31.683,28.785
11:00:31.000,31000,31.806,28.869
11:00:31.100,31100,31.586,28.743
11:00:31.200,31200,31.619,28.865
11:00:31.300,31300,31.692,28.869
11:00:31.400,31400,31.659,28.586
11:00:31.500,31500,31.691,28.796
11:00:31.600,31600,31.687,28.639
11:00:31.700,31700,31.644,28.697
11:00:31.800,31800,31.574,28.798
11:00:31.900,31900,31.648,28.67
11:00:32.000,32000,31.475,28.509
11:00:32.100,32100,31.558,28.866
11:00:32.200,32200,31.591,28.525
11:00:32.300,32300,31.519,28.79
11:00:32.400,32400,31.714,28.861
11:00:32.500,32500,31.602,28.761
11:00:32.600,32600,31.48,28.694
11:00:32.700,32700,31.531,28.659
11:00:32.800,32800,31.556,28.694
11:00:32.900,32900,31.571,28.874
11:00:33.000,33000,31.596,28.77
11:00:33.100,33100,31.511,28.574
11:00:33.200,33200,31.515,28.778
11:00:33.300,33300,31.437,28.846
11:00:33.400,33400,31.485,28.756
11:00:33.500,33500,31.479,28.59
11:00:33.600,33600,31.664,28.598
11:00:33.700,33700,31.567,28.656
11:00:33.800,33800,31.51,28.629
11:00:33.900,33900,31.448,28.799
11:00:34.000,34000,31.632,28.62
11:00:34.100,34100,31.471,28.798
11:00:34.200,34200,31.415,28.772
11:00:34.300,34300,31.397,28.759
11:00:34.400,34400,31.49,28.818
11:00:34.500,34500,31.479,28.576
11:00:34.600,34600,31.498,28.583
11:00:34.700,34700,31.5,28.842
11:00:34.800,34800,31.483,28.634
11:00:34.900,34900,31.526,28.704
11:00:35.000,35000,31.326,28.65
11:00:35.100,35100,31.535,28.654
11:00:35.200,35200,31.427,28.648
11:00:35.300,35300,31.278,28.63
11:00:35.400,35400,31.437,28.7
11:00:35.500,35500,31.391,28.464
11:00:35.600,35600,31.498,28.748
11:00:35.700,35700,31.478,28.805
11:00:35.800,35800,31.357,28.613
11:00:35.900,35900,31.414,28.839
11:00:36.000,36000,31.25,28.647
11:00:36.100,36100,31.324,28.725
11:00:36.200,36200,31.495,28.638
11:00:36.300,36300,31.275,28.671
11:00:36.400,36400,31.348,28.511
11:00:36.500,36500,31.438,28.611
11:00:36.600,36600,31.419,28.531
11:00:36.700,36700,31.449,28.517
11:00:36.800,36800,31.442,28.479
11:00:36.900,36900,31.465,28.621
11:00:37.000,37000,31.227,28.634
11:00:37.100,37100,31.375,28.557
11:00:37.200,37200,31.306,28.682
11:00:37.300,37300,31.329,28.348
11:00:37.400,37400,31.305,28.696
11:00:37.500,37500,31.361,28.753
11:00:37.600,37600,31.279,28.906
11:00:37.700,37700,31.396,28.681
11:00:37.800,37800,31.416,28.745
11:00:37.900,37900,31.335,28.586
11:00:38.000,38000,31.406,28.689
11:00:38.100,38100,31.17,28.536
11:00:38.200,38200,31.357,28.656
11:00:38.300,38300,31.339,28.709
11:00:38.400,38400,31.326,28.802
11:00:38.500,38500,31.265,28.603
11:00:38.600,38600,31.336,28.716
11:00:38.700,38700,31.371,28.79
11:00:38.800,38800,31.268,28.757
11:00:38.900,38900,31.341,28.535
11:00:39.000,39000,31.291,28.847
11:00:39.100,39100,31.362,28.591
11:00:39.200,39200,31.106,28.564
11:00:39.300,39300,31.239,28.644
11:00:39.400,39400,31.479,28.71
11:00:39.500,39500,31.317,28.541
11:00:39.600,39600,31.195,28.613
11:00:39.700,39700,31.251,28.934
11:00:39.800,39800,31.254,28.571
11:00:39.900,39900,31.375,28.64
11:00:40.000,40000,31.184,28.761
