Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:35.600,35600,39.684,35.624
11:00:35.700,35700,39.718,35.54
11:00:35.800,35800,39.692,35.515
11:00:35.900,35900,39.647,35.539
11:00:36.000,36000,39.673,35.544
11:00:36.100,36100,39.659,35.528
11:00:36.200,36200,39.709,35.494
11:00:36.300,36300,39.569,35.639
11:00:36.400,36400,39.695,35.564
11:00:36.500,36500,39.744,35.608
11:00:36.600,36600,39.756,35.598
11:00:36.700,36700,39.721,35.574
11:00:36.800,36800,39.677,35.543
11:00:36.900,36900,39.508,35.627
11:00:37.000,37000,39.674,35.498
11:00:37.100,37100,39.733,35.511
11:00:37.200,37200,39.695,35.502
11:00:37.300,37300,39.619,35.596
11:00:37.400,37400,39.68,35.465
11:00:37.500,37500,39.704,35.583
11:00:37.600,37600,39.656,35.572
11:00:37.700,37700,39.732,35.593
11:00:37.800,37800,39.698,35.573
11:00:37.900,37900,39.745,35.545
11:00:38.000,38000,39.652,35.52
11:00:38.100,38100,39.82,35.483
11:00:38.200,38200,39.663,35.441
11:00:38.300,38300,39.659,35.521
11:00:38.400,38400,39.656,35.566
11:00:38.500,38500,39.73,35.538
11:00:38.600,38600,39.619,35.502
11:00:38.700,38700,39.657,35.49
11:00:38.800,38800,39.652,35.55
11:00:38.900,38900,39.664,35.622
11:00:39.000,39000,39.573,35.529
11:00:39.100,39100,39.703,35.468
11:00:39.200,39200,39.568,35.622
11:00:39.300,39300,39.696,35.546
11:00:39.400,39400,39.707,35.47
11:00:39.500,39500,39.592,35.593
11:00:39.600,39600,39.652,35.438
11:00:39.700,39700,39.639,35.592
11:00:39.800,39800,39.593,35.437
11:00:39.900,39900,39.53,35.506
11:00:40.000,40000,39.638,35.481
