Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:21.600,21600,31.789,27.081
11:00:21.700,21700,31.751,27.193
11:00:21.800,21800,31.701,27.034
11:00:21.900,21900,31.498,27.129
11:00:22.000,22000,31.585,27.096
11:00:22.100,22100,31.461,26.951
11:00:22.200,22200,31.405,27.072
11:00:22.300,22300,31.428,27.184
11:00:22.400,22400,31.393,26.879
11:00:22.500,22500,31.245,27.048
11:00:22.600,22600,31.261,26.999
11:00:22.700,22700,31.183,27.126
11:00:22.800,22800,31.127,27.093
11:00:22.900,22900,31.124,27.104
11:00:23.000,23000,31.089,27.041
11:00:23.100,23100,30.982,26.923
11:00:23.200,23200,30.972,26.915
11:00:23.300,23300,30.866,26.953
11:00:23.400,23400,30.789,27.043
11:00:23.500,23500,30.791,26.881
11:00:23.600,23600,30.681,26.887
11:00:23.700,23700,30.816,26.874
11:00:23.800,23800,30.792,26.844
11:00:23.900,23900,30.81,27.038
11:00:24.000,24000,30.7,26.857
11:00:24.100,24100,30.594,26.887
11:00:24.200,24200,30.592,26.884
11:00:24.300,24300,30.516,26.872
11:00:24.400,24400,30.509,26.894
11:00:24.500,24500,30.501,26.788
11:00:24.600,24600,30.443,26.867
11:00:24.700,24700,30.451,26.687
11:00:24.800,24800,30.347,26.8
11:00:24.900,24900,30.331,26.751
11:00:25.000,25000,30.253,26.834
11:00:25.100,25100,30.278,26.775
11:00:25.200,25200,30.305,26.784
11:00:25.300,25300,30.201,26.758
11:00:25.400,25400,30.229,26.781
11:00:25.500,25500,30.237,26.662
11:00:25.600,25600,30.213,26.87
11:00:25.700,25700,30.198,26.817
11:00:25.800,25800,30.007,26.759
11:00:25.900,25900,30.059,26.595
11:00:26.000,26000,30.055,26.555
11:00:26.100,26100,29.936,26.569
11:00:26.200,26200,30.095,26.544
11:00:26.300,26300,29.875,26.801
11:00:26.400,26400,30.016,26.703
11:00:26.500,26500,29.899,26.606
11:00:26.600,26600,29.855,26.707
11:00:26.700,26700,29.888,26.68
11:00:26.800,26800,29.796,26.647
11:00:26.900,26900,29.778,26.722
11:00:27.000,27000,29.774,26.644
11:00:27.100,27100,29.699,26.62
11:00:27.200,27200,29.778,26.661
11:00:27.300,27300,29.753,26.573
11:00:27.400,27400,29.624,26.576
11:00:27.500,27500,29.801,26.355
11:00:27.600,27600,29.656,26.695
11:00:27.700,27700,29.622,26.637
11:00:27.800,27800,29.699,26.443
11:00:27.900,27900,29.607,26.647
11:00:28.000,28000,29.563,26.58
11:00:28.100,28100,29.523,26.478
11:00:28.200,28200,29.559,26.566
11:00:28.300,28300,29.538,26.521
11:00:28.400,28400,29.517,26.767
11:00:28.500,28500,29.539,26.467
11:00:28.600,28600,29.492,26.559
11:00:28.700,28700,29.473,26.679
11:00:28.800,28800,29.544,26.623
11:00:28.900,28900,29.567,26.511
11:00:29.000,29000,29.488,26.579
11:00:29.100,29100,29.447,26.569
11:00:29.200,29200,29.546,26.508
11:00:29.300,29300,29.464,26.631
11:00:29.400,29400,29.412,26.591
11:00:29.500,29500,29.427,26.478
11:00:29.600,29600,29.428,26.671
11:00:29.700,29700,29.427,26.626
11:00:29.800,29800,29.39,26.495
11:00:29.900,29900,29.472,26.512
11:00:30.000,30000,29.385,26.496
11:00:30.100,30100,29.384,26.603
11:00:30.200,30200,29.255,26.651
11:00:30.300,30300,29.354,26.516
11:00:30.400,30400,29.289,26.491
11:00:30.500,30500,29.284,26.531
11:00:30.600,30600,29.329,26.412
11:00:30.700,30700,29.233,26.651
11:00:30.800,30800,29.183,26.484
11:00:30.900,30900,29.273,26.503
11:00:31.000,31000,29.257,26.614
11:00:31.100,31100,29.322,26.315
11:00:31.200,31200,29.234,26.513
11:00:31.300,31300,29.258,26.504
11:00:31.400,31400,29.206,26.407
11:00:31.500,31500,29.171,26.515
11:00:31.600,31600,29.209,26.646
11:00:31.700,31700,29.081,26.397
11:00:31.800,31800,29.234,26.537
11:00:31.900,31900,29.116,26.484
11:00:32.000,32000,29.201,26.466
11:00:32.100,32100,29.194,26.426
11:00:32.200,32200,29.169,26.595
11:00:32.300,32300,29.157,26.521
11:00:32.400,32400,29.179,26.325
11:00:32.500,32500,29.098,26.532
11:00:32.600,32600,29.188,26.375
11:00:32.700,32700,29.071,26.474
11:00:32.800,32800,29.096,26.412
11:00:32.900,32900,29.062,26.465
11:00:33.000,33000,29.093,26.715
11:00:33.100,33100,29.135,26.483
11:00:33.200,33200,29.068,26.399
11:00:33.300,33300,29.061,26.561
11:00:33.400,33400,29.12,26.502
11:00:33.500,33500,29.132,26.507
11:00:33.600,33600,29.097,26.36
11:00:33.700,33700,29.086,26.393
11:00:33.800,33800,29.138,26.489
11:00:33.900,33900,29.052,26.558
11:00:34.000,34000,29.1,26.475
11:00:34.100,34100,29.054,26.426
11:00:34.200,34200,29.063,26.422
11:00:34.300,34300,29.079,26.421
11:00:34.400,34400,29.01,26.451
11:00:34.500,34500,29.14,26.448
11:00:34.600,34600,29.053,26.542
11:00:34.700,34700,29.042,26.32
11:00:34.800,34800,29.117,26.546
11:00:34.900,34900,28.992,26.31
11:00:35.000,35000,28.946,26.518
11:00:35.100,35100,29.07,26.488
11:00:35.200,35200,28.907,26.39
11:00:35.300,35300,29.055,26.459
11:00:35.400,35400,28.932,26.44
11:00:35.500,35500,28.961,26.508
11:00:35.600,35600,28.913,26.343
11:00:35.700,35700,28.918,26.496
11:00:35.800,35800,29.037,26.417
11:00:35.900,35900,28.962,26.328
11:00:36.000,36000,28.964,26.356
11:00:36.100,36100,29.032,26.478
11:00:36.200,36200,28.921,26.591
11:00:36.300,36300,28.89,26.468
11:00:36.400,36400,28.955,26.476
11:00:36.500,36500,28.998,26.257
11:00:36.600,36600,28.967,26.411
11:00:36.700,36700,28.875,26.556
11:00:36.800,36800,28.986,26.52
11:00:36.900,36900,28.876,26.53
11:00:37.000,37000,29.01,26.538
11:00:37.100,37100,28.893,26.432
11:00:37.200,37200,28.957,26.551
11:00:37.300,37300,29.028,26.341
11:00:37.400,37400,28.98,26.524
11:00:37.500,37500,28.829,26.299
11:00:37.600,37600,28.945,26.422
11:00:37.700,37700,28.787,26.552
11:00:37.800,37800,29.01,26.476
11:00:37.900,37900,28.942,26.528
11:00:38.000,38000,28.877,26.451
11:00:38.100,38100,28.909,26.411
11:00:38.200,38200,28.934,26.39
11:00:38.300,38300,28.87,26.282
11:00:38.400,38400,28.8,26.491
11:00:38.500,38500,28.888,26.5
11:00:38.600,38600,28.918,26.453
11:00:38.700,38700,28.945,26.522
11:00:38.800,38800,28.923,26.512
11:00:38.900,38900,28.887,26.505
11:00:39.000,39000,28.783,26.453
11:00:39.100,39100,28.858,26.447
11:00:39.200,39200,28.95,26.638
11:00:39.300,39300,28.856,26.439
11:00:39.400,39400,28.971,26.469
11:00:39.500,39500,28.977,26.424
11:00:39.600,39600,28.812,26.364
11:00:39.700,39700,28.894,26.492
11:00:39.800,39800,28.796,26.317
11:00:39.900,39900,28.918,26.409
11:00:40.000,40000,28.956,26.414
