Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:24.000,24000,34.976,31.486
11:00:24.100,24100,34.953,31.447
11:00:24.200,24200,34.894,31.461
11:00:24.300,24300,34.875,31.354
11:00:24.400,24400,34.841,31.415
11:00:24.500,24500,34.851,31.313
11:00:24.600,24600,34.799,31.34
11:00:24.700,24700,34.783,31.298
11:00:24.800,24800,34.782,31.279
11:00:24.900,24900,34.776,31.302
11:00:25.000,25000,34.723,31.261
11:00:25.100,25100,34.68,31.273
11:00:25.200,25200,34.641,31.32
11:00:25.300,25300,34.651,31.302
11:00:25.400,25400,34.639,31.258
11:00:25.500,25500,34.587,31.23
11:00:25.600,25600,34.539,31.272
11:00:25.700,25700,34.505,31.196
11:00:25.800,25800,34.512,31.225
11:00:25.900,25900,34.527,31.183
11:00:26.000,26000,34.483,31.204
11:00:26.100,26100,34.448,31.201
11:00:26.200,26200,34.419,31.148
11:00:26.300,26300,34.422,31.094
11:00:26.400,26400,34.378,31.149
11:00:26.500,26500,34.358,31.143
11:00:26.600,26600,34.356,31.102
11:00:26.700,26700,34.284,31.143
11:00:26.800,26800,34.324,31.057
11:00:26.900,26900,34.311,31.048
11:00:27.000,27000,34.265,31.081
11:00:27.100,27100,34.289,31.018
11:00:27.200,27200,34.265,31.038
11:00:27.300,27300,34.191,31.089
11:00:27.400,27400,34.22,31.055
11:00:27.500,27500,34.146,31.018
11:00:27.600,27600,34.222,30.958
11:00:27.700,27700,34.148,30.93
11:00:27.800,27800,34.127,31.003
11:00:27.900,27900,34.034,30.951
11:00:28.000,28000,34.109,30.923
11:00:28.100,28100,34.064,30.9
11:00:28.200,28200,34.052,30.917
11:00:28.300,28300,34.035,30.886
11:00:28.400,28400,34.015,30.945
11:00:28.500,28500,33.969,30.955
11:00:28.600,28600,33.947,30.881
11:00:28.700,28700,33.903,30.835
11:00:28.800,28800,33.944,30.906
11:00:28.900,28900,33.972,30.862
11:00:29.000,29000,33.896,30.877
11:00:29.100,29100,33.915,30.912
11:00:29.200,29200,33.894,30.818
11:00:29.300,29300,33.839,30.811
11:00:29.400,29400,33.836,30.823
11:00:29.500,29500,33.875,30.762
11:00:29.600,29600,33.835,30.846
11:00:29.700,29700,33.816,30.831
11:00:29.800,29800,33.748,30.83
11:00:29.900,29900,33.793,30.783
11:00:30.000,30000,33.763,30.74
11:00:30.100,30100,33.793,30.751
11:00:30.200,30200,33.769,30.676
11:00:30.300,30300,33.709,30.666
11:00:30.400,30400,33.703,30.701
11:00:30.500,30500,33.659,30.651
11:00:30.600,30600,33.625,30.667
11:00:30.700,30700,33.65,30.647
11:00:30.800,30800,33.582,30.626
11:00:30.900,30900,33.633,30.612
11:00:31.000,31000,33.562,30.618
11:00:31.100,31100,33.595,30.644
11:00:31.200,31200,33.631,30.571
11:00:31.300,31300,33.554,30.597
11:00:31.400,31400,33.493,30.582
11:00:31.500,31500,33.498,30.557
11:00:31.600,31600,33.468,30.494
11:00:31.700,31700,33.487,30.544
11:00:31.800,31800,33.472,30.54
11:00:31.900,31900,33.458,30.532
11:00:32.000,32000,33.416,30.526
11:00:32.100,32100,33.407,30.546
11:00:32.200,32200,33.412,30.506
11:00:32.300,32300,33.344,30.5
11:00:32.400,32400,33.386,30.477
11:00:32.500,32500,33.36,30.502
11:00:32.600,32600,33.341,30.47
11:00:32.700,32700,33.345,30.467
11:00:32.800,32800,33.308,30.445
11:00:32.900,32900,33.311,30.432
11:00:33.000,33000,33.329,30.403
11:00:33.100,33100,33.268,30.394
11:00:33.200,33200,33.313,30.425
11:00:33.300,33300,33.26,30.423
11:00:33.400,33400,33.249,30.392
11:00:33.500,33500,33.229,30.41
11:00:33.600,33600,33.265,30.359
11:00:33.700,33700,33.253,30.32
11:00:33.800,33800,33.201,30.353
11:00:33.900,33900,33.171,30.289
11:00:34.000,34000,33.23,30.311
11:00:34.100,34100,33.143,30.282
11:00:34.200,34200,33.136,30.26
11:00:34.300,34300,33.169,30.32
11:00:34.400,34400,33.159,30.295
11:00:34.500,34500,33.108,30.222
11:00:34.600,34600,33.158,30.289
11:00:34.700,34700,33.094,30.226
11:00:34.800,34800,33.106,30.276
11:00:34.900,34900,33.088,30.167
11:00:35.000,35000,33.094,30.256
11:00:35.100,35100,33.045,30.233
11:00:35.200,35200,33.108,30.183
11:00:35.300,35300,33.023,30.17
11:00:35.400,35400,32.984,30.21
11:00:35.500,35500,33.028,30.191
11:00:35.600,35600,33.046,30.243
11:00:35.700,35700,32.996,30.177
11:00:35.800,35800,32.986,30.148
11:00:35.900,35900,33.0,30.183
11:00:36.000,36000,33.012,30.164
11:00:36.100,36100,32.93,30.143
11:00:36.200,36200,32.955,30.143
11:00:36.300,36300,32.927,30.135
11:00:36.400,36400,32.988,30.058
11:00:36.500,36500,32.968,30.115
11:00:36.600,36600,32.94,30.14
11:00:36.700,36700,32.923,30.13
11:00:36.800,36800,32.952,30.1
11:00:36.900,36900,32.949,30.124
11:00:37.000,37000,32.89,30.111
11:00:37.100,37100,32.941,30.075
11:00:37.200,37200,32.903,30.119
11:00:37.300,37300,32.848,30.106
11:00:37.400,37400,32.898,30.146
11:00:37.500,37500,32.903,30.057
11:00:37.600,37600,32.849,30.066
11:00:37.700,37700,32.873,30.082
11:00:37.800,37800,32.905,30.084
11:00:37.900,37900,32.863,30.064
11:00:38.000,38000,32.901,30.115
11:00:38.100,38100,32.838,30.089
11:00:38.200,38200,32.846,30.066
11:00:38.300,38300,32.87,30.049
11:00:38.400,38400,32.853,30.049
11:00:38.500,38500,32.837,30.023
11:00:38.600,38600,32.868,30.027
11:00:38.700,38700,32.828,30.038
11:00:38.800,38800,32.862,30.082
11:00:38.900,38900,32.918,30.04
11:00:39.000,39000,32.853,30.063
11:00:39.100,39100,32.8,30.078
11:00:39.200,39200,32.832,29.998
11:00:39.300,39300,32.798,30.02
11:00:39.400,39400,32.87,30.035
11:00:39.500,39500,32.848,30.097
11:00:39.600,39600,32.855,30.058
11:00:39.700,39700,32.87,30.028
11:00:39.800,39800,32.847,30.071
11:00:39.900,39900,32.756,30.025
11:00:40.000,40000,32.839,30.079
