Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:06.700,6700,61.432,53.885
11:00:06.800,6800,61.543,53.779
11:00:06.900,6900,61.458,53.885
11:00:07.000,7000,61.577,53.834
11:00:07.100,7100,61.437,53.948
11:00:07.200,7200,61.553,53.768
11:00:07.300,7300,61.494,53.807
11:00:07.400,7400,61.471,53.649
11:00:07.500,7500,61.487,53.808
11:00:07.600,7600,61.352,53.809
11:00:07.700,7700,57.132,53.748
11:00:07.800,7800,56.546,53.925
11:00:07.900,7900,56.301,53.782
11:00:08.000,8000,55.78,53.946
11:00:08.100,8100,55.219,53.76
11:00:08.200,8200,54.984,53.938
11:00:08.300,8300,54.331,54.022
11:00:08.400,8400,53.834,53.724
11:00:08.500,8500,53.305,53.801
11:00:08.600,8600,53.041,53.936
11:00:08.700,8700,52.499,53.915
11:00:08.800,8800,52.15,53.96
11:00:08.900,8900,51.367,53.815
11:00:09.000,9000,51.015,53.964
11:00:09.100,9100,51.001,53.763
11:00:09.200,9200,50.422,53.867
11:00:09.300,9300,49.99,53.846
11:00:09.400,9400,49.745,53.874
11:00:09.500,9500,49.388,53.96
11:00:09.600,9600,48.831,53.701
11:00:09.700,9700,48.684,53.67
11:00:09.800,9800,48.196,53.908
11:00:09.900,9900,48.005,53.727
11:00:10.000,10000,47.72,53.775
11:00:10.100,10100,47.299,53.826
11:00:10.200,10200,46.927,53.821
11:00:10.300,10300,46.551,53.714
11:00:10.400,10400,46.396,53.729
11:00:10.500,10500,46.03,53.706
11:00:10.600,10600,45.908,53.855
11:00:10.700,10700,45.74,53.757
11:00:10.800,10800,45.395,53.697
11:00:10.900,10900,45.249,53.803
11:00:11.000,11000,44.89,53.809
11:00:11.100,11100,44.711,53.854
11:00:11.200,11200,44.419,53.68
11:00:11.300,11300,43.979,53.596
11:00:11.400,11400,43.946,53.736
11:00:11.500,11500,43.653,53.674
11:00:11.600,11600,43.4,53.817
11:00:11.700,11700,43.169,53.831
11:00:11.800,11800,42.946,53.603
11:00:11.900,11900,42.857,53.594
11:00:12.000,12000,42.636,53.623
11:00:12.100,12100,42.273,53.679
11:00:12.200,12200,42.059,53.766
11:00:12.300,12300,41.837,53.756
11:00:12.400,12400,41.791,53.832
11:00:12.500,12500,41.522,49.873
11:00:12.600,12600,41.136,49.436
11:00:12.700,12700,41.25,48.928
11:00:12.800,12800,40.896,48.273
11:00:12.900,12900,40.777,47.7
11:00:13.000,13000,40.628,47.504
11:00:13.100,13100,40.627,46.979
11:00:13.200,13200,40.157,46.485
11:00:13.300,13300,39.884,46.214
11:00:13.400,13400,39.968,45.72
11:00:13.500,13500,39.808,45.467
11:00:13.600,13600,39.51,45.151
11:00:13.700,13700,39.282,44.568
11:00:13.800,13800,39.335,44.177
11:00:13.900,13900,39.27,43.985
11:00:14.000,14000,39.07,43.472
11:00:14.100,14100,38.772,43.243
11:00:14.200,14200,38.848,42.803
11:00:14.300,14300,38.59,42.36
11:00:14.400,14400,38.725,42.092
11:00:14.500,14500,38.384,41.837
11:00:14.600,14600,38.219,41.694
11:00:14.700,14700,38.208,41.294
11:00:14.800,14800,38.315,41.016
11:00:14.900,14900,37.79,40.65
11:00:15.000,15000,37.974,40.628
11:00:15.100,15100,37.635,40.253
11:00:15.200,15200,37.633,40.018
11:00:15.300,15300,37.38,39.806
11:00:15.400,15400,37.433,39.255
11:00:15.500,15500,37.427,38.973
11:00:15.600,15600,37.353,38.867
11:00:15.700,15700,37.129,38.737
11:00:15.800,15800,37.156,38.757
11:00:15.900,15900,36.954,38.241
11:00:16.000,16000,37.037,38.097
11:00:16.100,16100,36.738,37.683
11:00:16.200,16200,36.518,37.527
11:00:16.300,16300,36.69,37.251
11:00:16.400,16400,36.73,37.263
11:00:16.500,16500,36.288,37.036
11:00:16.600,16600,36.407,36.983
11:00:16.700,16700,36.267,36.524
11:00:16.800,16800,36.276,36.51
11:00:16.900,16900,36.437,36.396
11:00:17.000,17000,36.06,36.283
11:00:17.100,17100,36.012,36.007
11:00:17.200,17200,35.794,36.076
11:00:17.300,17300,35.775,35.406
11:00:17.400,17400,35.777,35.43
11:00:17.500,17500,35.691,35.24
11:00:17.600,17600,35.604,35.069
11:00:17.700,17700,35.713,34.911
11:00:17.800,17800,35.652,34.8
11:00:17.900,17900,35.498,34.908
11:00:18.000,18000,35.309,34.692
11:00:18.100,18100,35.364,34.451
11:00:18.200,18200,35.294,34.443
11:00:18.300,18300,35.326,34.22
11:00:18.400,18400,35.276,34.081
11:00:18.500,18500,35.09,34.084
11:00:18.600,18600,35.024,33.924
11:00:18.700,18700,35.126,33.642
11:00:18.800,18800,34.906,33.53
11:00:18.900,18900,34.617,33.78
11:00:19.000,19000,34.741,33.449
11:00:19.100,19100,34.797,33.405
11:00:19.200,19200,34.91,33.129
11:00:19.300,19300,34.77,32.846
11:00:19.400,19400,34.673,32.888
11:00:19.500,19500,34.74,32.613
11:00:19.600,19600,34.815,32.672
11:00:19.700,19700,34.614,32.663
11:00:19.800,19800,34.451,32.752
11:00:19.900,19900,34.518,32.512
11:00:20.000,20000,34.576,32.417
11:00:20.100,20100,34.514,32.318
11:00:20.200,20200,34.497,32.155
11:00:20.300,20300,34.331,32.407
11:00:20.400,20400,34.418,32.207
11:00:20.500,20500,34.119,31.908
11:00:20.600,20600,34.275,31.965
11:00:20.700,20700,34.107,31.972
11:00:20.800,20800,34.34,32.02
11:00:20.900,20900,34.05,31.714
11:00:21.000,21000,33.942,31.757
11:00:21.100,21100,34.174,31.569
11:00:21.200,21200,33.934,31.403
11:00:21.300,21300,33.928,31.38
11:00:21.400,21400,34.104,31.51
11:00:21.500,21500,33.825,31.502
11:00:21.600,21600,33.831,31.271
11:00:21.700,21700,33.809,31.17
11:00:21.800,21800,33.818,31.179
11:00:21.900,21900,33.967,31.145
11:00:22.000,22000,33.662,30.954
11:00:22.100,22100,33.819,30.922
11:00:22.200,22200,33.808,30.97
11:00:22.300,22300,33.683,30.676
11:00:22.400,22400,33.784,30.564
11:00:22.500,22500,33.809,30.483
11:00:22.600,22600,33.581,30.81
11:00:22.700,22700,33.647,30.7
11:00:22.800,22800,33.697,30.675
11:00:22.900,22900,33.634,30.579
11:00:23.000,23000,33.682,30.553
11:00:23.100,23100,33.636,30.247
11:00:23.200,23200,33.568,30.273
11:00:23.300,23300,33.598,30.452
11:00:23.400,23400,33.526,30.554
11:00:23.500,23500,33.585,30.349
11:00:23.600,23600,33.523,30.058
11:00:23.700,23700,33.636,30.295
11:00:23.800,23800,33.436,30.232
11:00:23.900,23900,33.425,30.276
11:00:24.000,24000,33.542,30.074
11:00:24.100,24100,33.427,30.085
11:00:24.200,24200,33.335,30.188
11:00:24.300,24300,33.507,29.957
11:00:24.400,24400,33.414,30.161
11:00:24.500,24500,33.463,29.985
11:00:24.600,24600,33.279,30.117
11:00:24.700,24700,33.192,29.877
11:00:24.800,24800,33.303,29.691
11:00:24.900,24900,33.202,29.805
11:00:25.000,25000,33.391,29.846
