Timestamp,Relative Time (ms),Inlet Pressure (Bar),Outlet Pressure (Bar)
11:00:35.900,35900,60.017,54.994
11:00:36.000,36000,60.437,55.154
11:00:36.100,36100,60.053,55.204
11:00:36.200,36200,59.937,54.862
11:00:36.300,36300,60.02,55.249
11:00:36.400,36400,60.224,55.146
11:00:36.500,36500,60.315,54.873
11:00:36.600,36600,59.939,55.32
11:00:36.700,36700,60.172,55.066
11:00:36.800,36800,60.121,54.965
11:00:36.900,36900,60.304,54.982
11:00:37.000,37000,60.165,55.016
11:00:37.100,37100,59.962,54.819
11:00:37.200,37200,59.992,55.002
11:00:37.300,37300,59.909,54.784
11:00:37.400,37400,59.847,54.756
11:00:37.500,37500,60.167,54.951
11:00:37.600,37600,59.903,55.131
11:00:37.700,37700,60.018,55.079
11:00:37.800,37800,60.102,54.952
11:00:37.900,37900,59.719,55.029
11:00:38.000,38000,59.967,54.913
11:00:38.100,38100,59.821,55.044
11:00:38.200,38200,59.955,55.193
11:00:38.300,38300,59.76,54.731
11:00:38.400,38400,59.973,54.994
11:00:38.500,38500,59.864,55.083
11:00:38.600,38600,59.9,55.085
11:00:38.700,38700,59.872,54.94
11:00:38.800,38800,59.957,54.721
11:00:38.900,38900,59.997,54.773
11:00:39.000,39000,59.976,54.713
11:00:39.100,39100,59.579,54.873
11:00:39.200,39200,59.643,55.171
11:00:39.300,39300,59.598,54.654
11:00:39.400,39400,59.964,54.943
11:00:39.500,39500,59.743,55.085
11:00:39.600,39600,60.025,54.666
11:00:39.700,39700,59.781,54.854
11:00:39.800,39800,59.889,54.792
11:00:39.900,39900,59.875,54.623
11:00:40.000,40000,59.772,54.561
11:00:40.100,40100,59.797,54.935
11:00:40.200,40200,59.64,54.936
11:00:40.300,40300,59.618,54.359
11:00:40.400,40400,59.659,54.734
11:00:40.500,40500,59.855,54.871
11:00:40.600,40600,59.603,54.625
11:00:40.700,40700,59.826,54.765
11:00:40.800,40800,59.604,54.543
11:00:40.900,40900,59.797,54.707
11:00:41.000,41000,59.712,54.568
11:00:41.100,41100,59.571,54.602
11:00:41.200,41200,59.583,54.833
11:00:41.300,41300,59.739,54.708
11:00:41.400,41400,59.243,54.517
11:00:41.500,41500,59.769,54.624
11:00:41.600,41600,59.754,54.375
11:00:41.700,41700,59.568,54.798
11:00:41.800,41800,59.576,55.186
11:00:41.900,41900,59.762,54.901
11:00:42.000,42000,60.009,54.658
11:00:42.100,42100,59.756,54.551
11:00:42.200,42200,59.896,54.564
11:00:42.300,42300,59.571,54.743
11:00:42.400,42400,59.62,54.787
11:00:42.500,42500,59.555,54.6
11:00:42.600,42600,59.67,54.663
11:00:42.700,42700,59.561,54.565
11:00:42.800,42800,60.056,54.653
11:00:42.900,42900,59.614,54.422
11:00:43.000,43000,59.521,54.815
11:00:43.100,43100,59.664,54.93
11:00:43.200,43200,59.576,54.604
11:00:43.300,43300,59.681,54.797
11:00:43.400,43400,59.551,54.834
11:00:43.500,43500,59.62,54.66
11:00:43.600,43600,59.59,54.797
11:00:43.700,43700,59.923,54.628
11:00:43.800,43800,59.419,54.392
11:00:43.900,43900,59.698,54.733
11:00:44.000,44000,59.705,54.744
11:00:44.100,44100,59.623,54.835
11:00:44.200,44200,59.737,54.561
11:00:44.300,44300,59.593,54.805
11:00:44.400,44400,59.79,54.598
11:00:44.500,44500,59.758,54.642
11:00:44.600,44600,59.498,54.59
11:00:44.700,44700,59.617,54.379
11:00:44.800,44800,59.722,54.732
11:00:44.900,44900,59.828,54.824
11:00:45.000,45000,59.527,54.674
11:00:45.100,45100,59.88,54.73
11:00:45.200,45200,59.693,54.668
11:00:45.300,45300,59.814,54.663
11:00:45.400,45400,59.701,54.704
11:00:45.500,45500,59.618,54.427
11:00:45.600,45600,59.483,54.849
11:00:45.700,45700,59.933,54.697
11:00:45.800,45800,59.737,54.776
11:00:45.900,45900,59.645,54.815
11:00:46.000,46000,59.819,54.599
11:00:46.100,46100,59.511,54.828
11:00:46.200,46200,59.62,54.768
11:00:46.300,46300,59.629,54.882
11:00:46.400,46400,59.955,54.541
11:00:46.500,46500,59.844,54.751
11:00:46.600,46600,59.691,54.57
11:00:46.700,46700,59.716,54.39
11:00:46.800,46800,59.926,54.814
11:00:46.900,46900,59.764,54.972
11:00:47.000,47000,59.785,54.837
11:00:47.100,47100,59.868,54.588
11:00:47.200,47200,59.692,54.652
11:00:47.300,47300,59.779,54.834
11:00:47.400,47400,59.989,54.703
11:00:47.500,47500,59.795,54.734
11:00:47.600,47600,59.936,54.814
11:00:47.700,47700,59.942,54.931
11:00:47.800,47800,59.742,55.06
11:00:47.900,47900,59.896,54.975
11:00:48.000,48000,59.757,54.889
11:00:48.100,48100,59.801,54.924
11:00:48.200,48200,59.805,55.0
11:00:48.300,48300,59.718,54.993
11:00:48.400,48400,59.966,54.741
11:00:48.500,48500,59.916,55.041
11:00:48.600,48600,60.014,55.113
11:00:48.700,48700,59.985,54.899
11:00:48.800,48800,60.038,54.808
11:00:48.900,48900,59.887,54.938
11:00:49.000,49000,60.011,55.171
11:00:49.100,49100,60.085,55.029
11:00:49.200,49200,60.035,55.146
11:00:49.300,49300,59.987,54.991
11:00:49.400,49400,60.046,55.295
11:00:49.500,49500,60.092,54.975
11:00:49.600,49600,60.116,54.842
11:00:49.700,49700,60.15,54.995
11:00:49.800,49800,59.951,55.081
11:00:49.900,49900,60.03,55.046
11:00:50.000,50000,59.814,54.903
11:00:50.100,50100,60.147,54.883
11:00:50.200,50200,59.772,55.145
11:00:50.300,50300,60.158,55.324
11:00:50.400,50400,60.184,55.014
11:00:50.500,50500,60.039,54.836
11:00:50.600,50600,59.994,54.838
11:00:50.700,50700,59.995,54.851
11:00:50.800,50800,59.993,55.08
11:00:50.900,50900,60.025,55.194
11:00:51.000,51000,60.062,55.013
11:00:51.100,51100,60.047,54.937
11:00:51.200,51200,60.215,55.031
11:00:51.300,51300,60.111,55.028
11:00:51.400,51400,60.267,55.35
11:00:51.500,51500,60.168,55.028
11:00:51.600,51600,59.958,55.258
11:00:51.700,51700,60.303,55.258
11:00:51.800,51800,60.054,54.807
11:00:51.900,51900,60.368,55.156
11:00:52.000,52000,60.333,55.354
11:00:52.100,52100,60.228,55.279
11:00:52.200,52200,60.24,55.023
11:00:52.300,52300,59.969,55.335
11:00:52.400,52400,60.257,55.095
11:00:52.500,52500,60.399,54.811
11:00:52.600,52600,60.178,55.116
11:00:52.700,52700,60.069,55.18
11:00:52.800,52800,60.183,55.468
11:00:52.900,52900,60.287,55.295
11:00:53.000,53000,60.343,55.198
11:00:53.100,53100,60.371,55.456
11:00:53.200,53200,60.293,55.099
11:00:53.300,53300,60.242,55.26
11:00:53.400,53400,60.522,55.295
11:00:53.500,53500,60.452,55.197
11:00:53.600,53600,60.228,55.134
11:00:53.700,53700,60.217,55.509
11:00:53.800,53800,60.298,55.225
11:00:53.900,53900,60.324,55.329
11:00:54.000,54000,60.257,55.13
11:00:54.100,54100,60.426,55.381
11:00:54.200,54200,60.494,55.206
11:00:54.300,54300,60.289,55.096
11:00:54.400,54400,60.362,55.491
11:00:54.500,54500,60.05,55.436
11:00:54.600,54600,60.346,55.325
11:00:54.700,54700,60.37,55.335
11:00:54.800,54800,60.258,55.523
11:00:54.900,54900,60.335,55.058
11:00:55.000,55000,60.441,55.409
11:00:55.100,55100,60.242,55.265
11:00:55.200,55200,60.328,55.429
11:00:55.300,55300,60.309,55.396
11:00:55.400,55400,60.534,55.34
11:00:55.500,55500,60.384,55.327
11:00:55.600,55600,60.478,55.488
11:00:55.700,55700,60.467,55.324
11:00:55.800,55800,60.301,55.487
11:00:55.900,55900,60.429,55.351
11:00:56.000,56000,60.389,55.417
11:00:56.100,56100,60.522,55.313
11:00:56.200,56200,60.412,55.213
11:00:56.300,56300,60.238,55.319
11:00:56.400,56400,60.143,55.409
11:00:56.500,56500,60.319,55.271
11:00:56.600,56600,60.332,55.566
11:00:56.700,56700,60.199,55.338
11:00:56.800,56800,60.441,55.382
11:00:56.900,56900,60.105,55.464
11:00:57.000,57000,60.394,55.333
11:00:57.100,57100,60.273,55.385
11:00:57.200,57200,60.201,55.444
11:00:57.300,57300,60.324,55.139
11:00:57.400,57400,60.22,55.197
11:00:57.500,57500,60.365,55.421
11:00:57.600,57600,60.284,55.332
11:00:57.700,57700,60.205,55.471
11:00:57.800,57800,60.552,55.034
11:00:57.900,57900,60.261,55.282
11:00:58.000,58000,60.153,55.219
11:00:58.100,58100,60.358,55.589
11:00:58.200,58200,60.37,55.511
11:00:58.300,58300,60.526,55.212
11:00:58.400,58400,60.304,55.175
11:00:58.500,58500,60.077,55.456
11:00:58.600,58600,60.21,55.297
11:00:58.700,58700,60.261,55.335
11:00:58.800,58800,60.393,55.242
11:00:58.900,58900,60.233,55.281
11:00:59.000,59000,60.22,55.208
11:00:59.100,59100,60.325,55.511
11:00:59.200,59200,60.106,55.278
11:00:59.300,59300,60.246,55.311
11:00:59.400,59400,60.187,55.374
11:00:59.500,59500,60.389,55.091
11:00:59.600,59600,60.086,55.282
11:00:59.700,59700,60.17,54.988
11:00:59.800,59800,60.225,55.097
11:00:59.900,59900,60.135,55.289
11:01:00.000,60000,60.045,55.401
